,Path,Class,Length
1673,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2143\2143_145731_2143-145731-0039.npy,0,454
1674,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2143\2143_145731_2143-145731-0043.npy,0,282
1675,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2143\2143_145731_2143-145731-0044.npy,0,201
1676,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2143\2143_145731_2143-145731-0052.npy,0,236
1677,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2143\2143_145731_2143-145731-0063.npy,0,923
1678,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2143\2143_145731_2143-145731-0071.npy,0,316
1679,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2143\2143_145731_2143-145731-0078.npy,0,1026
1680,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2148\2148_6979_2148-6979-0000.npy,0,306
1681,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2148\2148_6979_2148-6979-0005.npy,0,769
1682,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2148\2148_6979_2148-6979-0009.npy,0,401
1683,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2148\2148_6979_2148-6979-0010.npy,0,926
1684,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2148\2148_6979_2148-6979-0022.npy,0,826
1685,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2148\2148_6979_2148-6979-0035.npy,0,353
1686,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2148\2148_6979_2148-6979-0043.npy,0,490
1687,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2148\2148_6981_2148-6981-0003.npy,0,928
1688,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2148\2148_6981_2148-6981-0019.npy,0,419
1689,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2148\2148_6981_2148-6981-0023.npy,0,274
1690,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2148\2148_6981_2148-6981-0032.npy,0,233
1691,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2148\2148_6983_2148-6983-0012.npy,0,1016
1692,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2148\2148_6984_2148-6984-0005.npy,0,372
1693,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2148\2148_6984_2148-6984-0017.npy,0,758
1694,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2148\2148_6984_2148-6984-0028.npy,0,512
1695,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2148\2148_6984_2148-6984-0039.npy,0,1033
1696,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2148\2148_6984_2148-6984-0046.npy,0,190
1697,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2152\2152_133013_2152-133013-0001.npy,0,226
1698,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2152\2152_133013_2152-133013-0014.npy,0,856
1699,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2152\2152_133013_2152-133013-0024.npy,0,292
1700,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2152\2152_133013_2152-133013-0036.npy,0,448
1701,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2152\2152_133043_2152-133043-0006.npy,0,565
1702,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2152\2152_133043_2152-133043-0017.npy,0,885
1703,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2152\2152_133067_2152-133067-0002.npy,0,948
1704,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2152\2152_133067_2152-133067-0005.npy,0,939
1705,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2152\2152_133067_2152-133067-0007.npy,0,840
1706,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2152\2152_133067_2152-133067-0018.npy,0,313
1707,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2152\2152_133067_2152-133067-0035.npy,0,990
1708,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2152\2152_156226_2152-156226-0012.npy,0,900
1709,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2152\2152_156226_2152-156226-0013.npy,0,865
1710,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2152\2152_156226_2152-156226-0031.npy,0,916
1711,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2152\2152_156226_2152-156226-0040.npy,0,1008
1712,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2152\2152_156226_2152-156226-0045.npy,0,677
1713,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\218\218_131205_218-131205-0000.npy,0,876
1714,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\218\218_131205_218-131205-0010.npy,0,326
1715,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\218\218_131205_218-131205-0020.npy,0,148
1716,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\218\218_131205_218-131205-0031.npy,0,916
1717,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\218\218_131205_218-131205-0033.npy,0,443
1718,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\218\218_131205_218-131205-0038.npy,0,277
1719,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\218\218_131206_218-131206-0003.npy,0,904
1720,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\218\218_131206_218-131206-0004.npy,0,894
1721,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\218\218_131206_218-131206-0005.npy,0,808
1722,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\218\218_131206_218-131206-0006.npy,0,929
1723,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\218\218_131206_218-131206-0008.npy,0,939
1724,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\218\218_131206_218-131206-0012.npy,0,861
1725,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\218\218_131206_218-131206-0021.npy,0,960
1726,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2195\2195_150894_2195-150894-0003.npy,0,819
1727,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2195\2195_150894_2195-150894-0011.npy,0,764
1728,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2195\2195_150894_2195-150894-0013.npy,0,764
1729,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2195\2195_150894_2195-150894-0014.npy,0,701
1730,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2195\2195_150894_2195-150894-0019.npy,0,221
1731,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2195\2195_150894_2195-150894-0026.npy,0,874
1732,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2195\2195_150894_2195-150894-0041.npy,0,484
1733,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2195\2195_150901_2195-150901-0005.npy,0,668
1734,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2195\2195_150901_2195-150901-0022.npy,0,782
1735,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2195\2195_150901_2195-150901-0036.npy,0,916
1736,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2195\2195_150901_2195-150901-0046.npy,0,818
1737,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2195\2195_150901_2195-150901-0053.npy,0,855
1738,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2195\2195_150901_2195-150901-0056.npy,0,441
1739,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2195\2195_150901_2195-150901-0059.npy,0,826
1740,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2195\2195_150901_2195-150901-0062.npy,0,730
1741,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2195\2195_150901_2195-150901-0078.npy,0,632
1742,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2195\2195_150901_2195-150901-0079.npy,0,612
1743,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2195\2195_150901_2195-150901-0083.npy,0,994
1744,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2195\2195_150901_2195-150901-0101.npy,0,902
1745,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2195\2195_150901_2195-150901-0104.npy,0,480
1746,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2198\2198_133546_2198-133546-0001.npy,0,881
1747,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2198\2198_133546_2198-133546-0002.npy,0,928
1748,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2198\2198_133546_2198-133546-0027.npy,0,872
1749,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2198\2198_151049_2198-151049-0000.npy,0,638
1750,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2198\2198_151049_2198-151049-0003.npy,0,1002
1751,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2198\2198_151049_2198-151049-0024.npy,0,859
1752,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2198\2198_151049_2198-151049-0025.npy,0,163
1753,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2198\2198_151049_2198-151049-0032.npy,0,826
1754,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2198\2198_151049_2198-151049-0033.npy,0,929
1755,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2198\2198_151049_2198-151049-0038.npy,0,446
1756,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2198\2198_46877_2198-46877-0004.npy,0,548
1757,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2198\2198_46877_2198-46877-0021.npy,0,951
1758,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2198\2198_46877_2198-46877-0031.npy,0,833
1759,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2198\2198_46877_2198-46877-0036.npy,0,560
1760,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2246\2246_131710_2246-131710-0000.npy,0,975
1761,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2246\2246_131710_2246-131710-0003.npy,0,487
1762,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2246\2246_131710_2246-131710-0010.npy,0,806
1763,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2246\2246_131710_2246-131710-0014.npy,0,305
1764,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2246\2246_131710_2246-131710-0017.npy,0,175
1765,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2246\2246_131710_2246-131710-0026.npy,0,358
1766,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2246\2246_131710_2246-131710-0031.npy,0,986
1767,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2246\2246_131710_2246-131710-0037.npy,0,932
1768,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2246\2246_131710_2246-131710-0047.npy,0,199
1769,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2246\2246_131710_2246-131710-0049.npy,0,342
1770,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2246\2246_131710_2246-131710-0053.npy,0,885
1771,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2246\2246_131710_2246-131710-0069.npy,0,190
1772,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2246\2246_131710_2246-131710-0070.npy,0,861
1773,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2246\2246_131710_2246-131710-0072.npy,0,897
1774,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2246\2246_131710_2246-131710-0093.npy,0,258
1775,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2246\2246_131710_2246-131710-0123.npy,0,625
1776,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2246\2246_131710_2246-131710-0131.npy,0,130
1777,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2246\2246_131710_2246-131710-0138.npy,0,645
1778,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2246\2246_131710_2246-131710-0140.npy,0,286
1779,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2246\2246_131710_2246-131710-0149.npy,0,782
1780,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2246\2246_131710_2246-131710-0153.npy,0,530
1781,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2246\2246_131710_2246-131710-0161.npy,0,208
1782,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2262\2262_141714_2262-141714-0010.npy,0,586
1783,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2262\2262_141714_2262-141714-0013.npy,0,1000
1784,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2262\2262_141714_2262-141714-0015.npy,0,894
1785,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2262\2262_141714_2262-141714-0018.npy,0,871
1786,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2262\2262_141714_2262-141714-0028.npy,0,361
1787,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2262\2262_141714_2262-141714-0029.npy,0,814
1788,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2262\2262_141714_2262-141714-0038.npy,0,159
1789,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2262\2262_141716_2262-141716-0004.npy,0,960
1790,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2262\2262_141716_2262-141716-0010.npy,0,876
1791,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2262\2262_141716_2262-141716-0029.npy,0,387
1792,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2262\2262_141717_2262-141717-0000.npy,0,845
1793,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2262\2262_141717_2262-141717-0030.npy,0,902
1794,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2262\2262_141717_2262-141717-0032.npy,0,390
1795,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2262\2262_141717_2262-141717-0033.npy,0,989
1796,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2262\2262_141717_2262-141717-0034.npy,0,855
1797,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2262\2262_141717_2262-141717-0036.npy,0,898
1798,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2262\2262_141717_2262-141717-0037.npy,0,940
1799,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2270\2270_156683_2270-156683-0030.npy,0,1002
1800,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2270\2270_156683_2270-156683-0032.npy,0,832
1801,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2270\2270_156683_2270-156683-0039.npy,0,876
1802,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2270\2270_156684_2270-156684-0002.npy,0,642
1803,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2270\2270_156684_2270-156684-0004.npy,0,191
1804,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2270\2270_156684_2270-156684-0011.npy,0,381
1805,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2270\2270_156684_2270-156684-0020.npy,0,787
1806,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2270\2270_156684_2270-156684-0023.npy,0,160
1807,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2270\2270_156684_2270-156684-0028.npy,0,145
1808,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2270\2270_156684_2270-156684-0033.npy,0,849
1809,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2270\2270_156684_2270-156684-0041.npy,0,304
1810,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2270\2270_156684_2270-156684-0042.npy,0,888
1811,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2270\2270_156684_2270-156684-0043.npy,0,274
1812,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2270\2270_3545_2270-3545-0029.npy,0,113
1813,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2270\2270_3545_2270-3545-0033.npy,0,767
1814,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2270\2270_3545_2270-3545-0034.npy,0,445
1815,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2270\2270_3545_2270-3545-0040.npy,0,784
1816,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2270\2270_3547_2270-3547-0027.npy,0,288
1817,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\2270\2270_3547_2270-3547-0028.npy,0,430
